time,acceleration,pressure,altitude,height,speed,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,latitude,longitude,altitude
37.46,-10.07,55354,4817.01,4601.95,-44.68,19.2,-0.13,6.5,11.64,6.49,135.82,-3.99,-0.21,0.4,-0.43,29.26,37.1716925,-97.73285,4913
37.47,-11.13,55396,4811.31,4596.25,-45.09,19.2,-1.68,5.09,13.95,-78.6,129.78,16.39,-0.1,0.43,-0.42,23.68,37.1716925,-97.73285,4913
37.57,-12.19,55266,4828.97,4613.91,-45.22,19.2,-2.11,5.17,17.43,-124.32,83.21,29.82,-0.04,0.5,-0.37,26.33,37.1716925,-97.73285,4913
37.67,-11.66,55428,4806.97,4591.91,-44.98,19.2,-2.03,10.31,13.97,-123.34,22.66,40.07,-0.03,0.58,-0.29,30.87,37.1716925,-97.73285,4913
37.77,-10.6,55637,4778.66,4563.6,-44.35,19.2,-0.79,14.06,9.39,-112.84,-25.26,69.92,-0.09,0.62,-0.18,35.81,37.1716925,-97.73285,4913
37.78,-10.6,55637,4778.66,4563.6,-44.35,19.2,-0.79,14.06,9.39,-112.84,-25.26,69.92,-0.09,0.62,-0.18,35.81,37.1716925,-97.73285,4913
37.79,-10.6,55637,4778.66,4563.6,-44.35,19.2,-0.79,14.06,9.39,-112.84,-25.26,69.92,-0.09,0.62,-0.18,35.81,37.1716925,-97.73285,4913
37.79,-10.6,55637,4778.66,4563.6,-44.35,19.2,-0.79,14.06,9.39,-112.84,-25.26,69.92,-0.09,0.62,-0.18,35.81,37.1716925,-97.73285,4913
37.87,-9.54,55797,4757.04,4541.98,-43.27,19.2,0.44,16.46,3.62,-110.46,-53.09,116.55,-0.19,0.65,-0.1,43.48,37.1716978,-97.7328167,4884
37.97,-7.95,55914,4741.26,4526.21,-41.94,19.2,1.6,15.74,0.47,-106.98,-41.37,169.29,-0.33,0.61,0.04,56.5,37.1716978,-97.7328167,4884
38.07,-7.95,55938,4738.03,4522.97,-40.42,19.2,1.85,10.16,1.18,-131.52,-6.34,185.95,-0.47,0.5,0.12,72.12,37.1716978,-97.7328167,4884
38.1,-7.95,55938,4738.03,4522.97,-40.42,19.2,1.85,10.16,1.18,-131.52,-6.34,185.95,-0.47,0.5,0.12,72.12,37.1716978,-97.7328167,4884
38.17,-9.01,55836,4751.78,4536.72,-38.66,19.2,0.93,3.63,-1.93,-221.24,22.05,139.32,-0.55,0.33,0.19,84.05,37.1716978,-97.7328167,4884
38.27,-10.07,55617,4781.36,4566.3,-36.78,19.2,0.09,2.96,-0.58,-226.74,16.61,76.64,-0.57,0.16,0.21,89.05,37.1716978,-97.7328167,4884
38.37,-10.6,55575,4787.05,4571.99,-34.68,19.2,-0.78,-1.93,-5.14,-90.68,-5.97,9.37,-0.57,0.06,0.21,88.54,37.1716978,-97.7328167,4884
38.42,-10.6,55575,4787.05,4571.99,-34.68,19.2,-0.78,-1.93,-5.14,-90.68,-5.97,9.37,-0.57,0.06,0.21,88.54,37.1716978,-97.7328167,4884
38.47,-10.07,55567,4788.13,4573.07,-32.37,19.2,-0.58,-2.03,-7.64,41.52,-25.62,-50.63,-0.57,0.08,0.21,86.37,37.1716978,-97.7328167,4884
38.57,-9.54,55662,4775.28,4560.22,-30.08,19.2,0.32,0.62,-5.95,160.73,-28,-100.31,-0.56,0.19,0.23,83.74,37.1716978,-97.7328167,4884
38.67,-7.95,55964,4734.53,4519.47,-27.84,19.2,1.51,6.71,5.7,194.18,-42.59,-163.79,-0.52,0.37,0.21,75.91,37.1716978,-97.7328167,4884
38.74,-7.95,55964,4734.53,4519.47,-27.84,19.2,1.51,6.71,5.7,194.18,-42.59,-163.79,-0.52,0.37,0.21,75.91,37.1716978,-97.7328167,4884
38.77,-7.42,56148,4709.8,4494.74,-25.41,19.2,2.38,11.99,1.94,36.33,-76.04,-210.6,-0.4,0.53,0.19,59.61,37.1716978,-97.7328167,4884
38.79,-7.42,56148,4709.8,4494.74,-25.41,19.2,2.38,11.99,1.94,36.33,-76.04,-210.6,-0.4,0.53,0.19,59.61,37.1716978,-97.7328167,4884
38.79,-7.42,56148,4709.8,4494.74,-25.41,19.2,2.38,11.99,1.94,36.33,-76.04,-210.6,-0.4,0.53,0.19,59.61,37.1716978,-97.7328167,4884
38.87,-7.95,56167,4707.24,4492.19,-23.28,19.2,1.92,16.29,-2.1,23.15,-104.85,-205.05,-0.19,0.6,0.21,42.92,37.1716834,-97.7327777,4854
38.97,-9.01,56140,4710.87,4495.81,-21.37,19.2,0.84,16.84,-1.34,95.97,-87.58,-136.87,0,0.62,0.17,32.89,37.1716834,-97.7327777,4854
39.06,-9.01,56140,4710.87,4495.81,-21.37,19.2,0.84,16.84,-1.34,95.97,-87.58,-136.87,0,0.62,0.17,32.89,37.1716834,-97.7327777,4854
39.07,-9.01,56057,4722.02,4506.96,-19.96,19.2,0.99,15,8.92,143.76,-109.31,-60.27,0.11,0.62,0.06,21.94,37.1716834,-97.7327777,4854
39.17,-7.42,55891,4744.36,4529.31,-18.64,19.2,2.59,12.07,9.91,184.35,-163.69,-40.07,0.14,0.59,-0.13,5.49,37.1716834,-97.7327777,4854
39.27,-4.77,55648,4777.17,4562.11,-17.54,19.2,5.18,3.3,17.08,233.54,-203.3,-82.85,0.11,0.48,-0.34,16.66,37.1716834,-97.7327777,4854
39.37,-4.77,55715,4768.11,4553.05,-16.82,19.2,5.39,-0.95,16.99,290.74,-192.44,-143.71,0,0.26,-0.48,40.3,37.1716834,-97.7327777,4854
39.38,-4.77,55715,4768.11,4553.05,-16.82,19.2,5.39,-0.95,16.99,290.74,-192.44,-143.71,0,0.26,-0.48,40.3,37.1716834,-97.7327777,4854
39.47,-5.3,55781,4759.2,4544.14,-16.26,19.2,4.99,-2.3,10.86,392.3,-115.1,-194.31,-0.14,-0.03,-0.48,62.56,37.1716834,-97.7327777,4854
39.57,-7.42,55867,4747.6,4532.54,-16.05,19.2,2.57,-8.21,2.72,417.94,-2.61,-139.8,-0.28,-0.27,-0.24,76.08,37.1716834,-97.7327777,4854
39.67,-8.48,55936,4738.3,4523.24,-16.23,19.2,1.51,-9.84,-0.91,360.07,66.91,-84.81,-0.37,-0.29,0.04,86.42,37.1716834,-97.7327777,4854
39.7,-8.48,55936,4738.3,4523.24,-16.23,19.2,1.51,-9.84,-0.91,360.07,66.91,-84.81,-0.37,-0.29,0.04,86.42,37.1716834,-97.7327777,4854
39.77,-8.48,56005,4729.01,4513.96,-16.86,19.2,1.42,-4.48,-4.2,249.9,71.24,-56.36,-0.44,-0.19,0.2,93.44,37.1716834,-97.7327777,4854
39.79,-8.48,56005,4729.01,4513.96,-16.86,19.2,1.42,-4.48,-4.2,249.9,71.24,-56.36,-0.44,-0.19,0.2,93.44,37.1716834,-97.7327777,4854
39.79,-8.48,56005,4729.01,4513.96,-16.86,19.2,1.42,-4.48,-4.2,249.9,71.24,-56.36,-0.44,-0.19,0.2,93.44,37.1716834,-97.7327777,4854
39.87,-9.01,55891,4744.36,4529.31,-17.63,19.2,0.94,0.18,-4.32,150.53,71.36,-69.3,-0.51,-0.06,0.22,96.67,37.1717143,-97.7327479,4808
39.97,-9.01,56081,4718.79,4503.74,-18.53,19.2,0.64,2.61,-1.35,96.64,78.32,-59.05,-0.56,0.04,0.22,98.31,37.1717143,-97.7327479,4808
40.02,-9.01,56081,4718.79,4503.74,-18.53,19.2,0.64,2.61,-1.35,96.64,78.32,-59.05,-0.56,0.04,0.22,98.31,37.1717143,-97.7327479,4808
40.07,-9.54,56178,4705.77,4490.71,-19.5,19.2,0.3,3.1,-2.09,90.11,81.92,-46.17,-0.6,0.12,0.16,99.27,37.1717143,-97.7327479,4808
40.17,-9.54,56206,4702.01,4486.95,-20.49,19.2,0.34,5.08,2.92,87.79,84.91,-31.4,-0.62,0.18,0.07,99.93,37.1717143,-97.7327479,4808
40.27,-9.54,56138,4711.14,4496.08,-21.46,19.2,0.22,4.1,2.5,92.92,75.51,-23.16,-0.62,0.21,0,99.51,37.1717143,-97.7327479,4808
40.34,-9.54,56138,4711.14,4496.08,-21.46,19.2,0.22,4.1,2.5,92.92,75.51,-23.16,-0.62,0.21,0,99.51,37.1717143,-97.7327479,4808
40.37,-9.54,56009,4728.48,4513.42,-22.37,19.2,0.32,4.82,4.88,98.1,80.21,-20.41,-0.61,0.22,-0.08,97.93,37.1717143,-97.7327479,4808
40.47,-9.01,55849,4750.03,4534.97,-23.54,19.2,0.36,3.44,12.54,107.56,72.77,-41.96,-0.59,0.23,-0.17,92.8,37.1717143,-97.7327479,4808
40.57,-10.07,55969,4733.86,4518.8,-24.86,19.2,0.38,0.99,20.03,107.44,72.16,-19.74,-0.56,0.22,-0.24,88.59,37.1717143,-97.7327479,4808
40.66,-10.07,55969,4733.86,4518.8,-24.86,19.2,0.38,0.99,20.03,107.44,72.16,-19.74,-0.56,0.22,-0.24,88.59,37.1717143,-97.7327479,4808
40.67,-9.54,56065,4720.95,4505.89,-26.52,19.2,0.39,4.03,18.51,112.33,57.87,25.55,-0.52,0.17,-0.29,87.94,37.1717143,-97.7327479,4808
40.77,-9.54,55972,4733.45,4518.4,-28.35,19.2,0.18,-6.37,16.88,115.38,39.56,19.81,-0.49,0.07,-0.34,86.87,37.1717143,-97.7327479,4808
40.78,-9.54,55972,4733.45,4518.4,-28.35,19.2,0.18,-6.37,16.88,115.38,39.56,19.81,-0.49,0.07,-0.34,86.87,37.1717143,-97.7327479,4808
40.78,-9.54,55972,4733.45,4518.4,-28.35,19.2,0.18,-6.37,16.88,115.38,39.56,19.81,-0.49,0.07,-0.34,86.87,37.1717143,-97.7327479,4808
40.87,-9.54,56132,4711.94,4496.88,-30.12,19.2,0.1,-14.91,14.25,106.77,30.29,-2.28,-0.46,0,-0.32,84.34,37.1717182,-97.7327281,4769
40.97,-10.07,56169,4706.98,4491.92,-31.68,19.2,0,-11.42,13.58,95.42,20.15,-1.43,-0.45,-0.04,-0.31,82.49,37.1717182,-97.7327281,4769
40.98,-10.07,56169,4706.98,4491.92,-31.68,19.2,0,-11.42,13.58,95.42,20.15,-1.43,-0.45,-0.04,-0.31,82.49,37.1717182,-97.7327281,4769
41.07,-10.07,56235,4698.12,4483.06,-32.91,19.2,-0.4,-8,14.89,103.84,12.28,1.99,-0.44,-0.09,-0.27,81.38,37.1717182,-97.7327281,4769
41.17,-9.54,56267,4693.83,4478.77,-33.88,19.2,0.19,-13.45,10.38,50.74,-8.23,9.25,-0.43,-0.13,-0.24,82.32,37.1717182,-97.7327281,4769
41.27,-11.66,56278,4692.36,4477.3,-34.61,19.2,-1.15,-10.24,7.11,70.82,-6.09,17.86,-0.43,-0.16,-0.22,83.02,37.1717182,-97.7327281,4769
41.3,-11.66,56278,4692.36,4477.3,-34.61,19.2,-1.15,-10.24,7.11,70.82,-6.09,17.86,-0.43,-0.16,-0.22,83.02,37.1717182,-97.7327281,4769
41.37,-6.89,56177,4705.9,4490.84,-35.33,19.2,3.93,-13.18,5.43,380.7,-6.03,209.45,-0.36,-0.28,-0.07,82.56,37.1717182,-97.7327281,4769
41.47,2.12,56092,4717.32,4502.26,-36.02,19.2,10.66,-14.45,-5.04,193.2,-177.36,364.49,-0.07,-0.36,0.17,73.26,37.1717182,-97.7327281,4769
41.57,-10.07,56378,4678.97,4463.91,-36.43,19.2,0.78,-17.84,-15.48,156.03,-210.32,219.95,0.27,-0.23,0.25,68.31,37.1717182,-97.7327281,4769
41.62,-10.07,56378,4678.97,4463.91,-36.43,19.2,0.78,-17.84,-15.48,156.03,-210.32,219.95,0.27,-0.23,0.25,68.31,37.1717182,-97.7327281,4769
41.67,-19.08,56402,4675.76,4460.7,-36.4,19.2,-16.4,-28.37,-34.71,-1.2,10.82,32.26,0.38,-0.12,0.22,64.93,37.1717182,-97.7327281,4769
41.77,-6.89,56500,4662.66,4447.6,-36.13,19.2,2.04,-11.6,-6.06,-20,185.99,-110.44,0.3,-0.16,0.29,69.09,37.1717182,-97.7327281,4769
41.79,-6.89,56500,4662.66,4447.6,-36.13,19.2,2.04,-11.6,-6.06,-20,185.99,-110.44,0.3,-0.16,0.29,69.09,37.1717182,-97.7327281,4769
41.79,-6.89,56500,4662.66,4447.6,-36.13,19.2,2.04,-11.6,-6.06,-20,185.99,-110.44,0.3,-0.16,0.29,69.09,37.1717182,-97.7327281,4769
41.87,-3.71,56378,4678.97,4463.91,-35.56,19.2,6,-15.52,-9.3,18.39,241.78,-165.99,0.07,-0.21,0.39,80.93,37.1717116,-97.7327131,4738
41.94,-3.71,56378,4678.97,4463.91,-35.56,19.2,6,-15.52,-9.3,18.39,241.78,-165.99,0.07,-0.21,0.39,80.93,37.1717116,-97.7327131,4738
41.97,-4.24,56378,4678.97,4463.91,-34.87,19.2,5.5,-14.05,-9.55,-2.3,237.51,-212.86,-0.24,-0.19,0.36,101.61,37.1717116,-97.7327131,4738
42.07,-6.89,56436,4671.21,4456.15,-34.05,19.2,2.93,-1.63,-0.38,92.06,188.8,-135.59,-0.48,-0.06,0.28,114.61,37.1717116,-97.7327131,4738
42.17,-8.48,56498,4662.92,4447.86,-33.19,19.2,1.25,-5.94,-1.05,92,135.39,-39.58,-0.58,0.05,0.18,119.11,37.1717116,-97.7327131,4738
42.26,-8.48,56498,4662.92,4447.86,-33.19,19.2,1.25,-5.94,-1.05,92,135.39,-39.58,-0.58,0.05,0.18,119.11,37.1717116,-97.7327131,4738
42.27,-10.07,56557,4655.04,4439.99,-32.3,19.2,-0.15,-8.12,-3.99,55.07,59.34,-47.39,-0.61,0.1,0.09,124.51,37.1717116,-97.7327131,4738
42.37,-10.07,56395,4676.69,4461.63,-31.37,19.2,-0.23,-4.72,-3.77,45.37,27.05,-71.01,-0.62,0.16,0.06,131.98,37.1717116,-97.7327131,4738
42.47,-10.07,56643,4643.57,4428.51,-30.58,19.2,-0.07,1.1,-1.52,60.26,17.9,-88.65,-0.62,0.24,0.04,141.01,37.1717116,-97.7327131,4738
42.57,-10.07,56652,4642.37,4427.31,-30.29,19.2,-0.22,2.91,-2.62,85.53,16.8,-80.05,-0.6,0.32,0.01,149.06,37.1717116,-97.7327131,4738
42.58,-10.07,56652,4642.37,4427.31,-30.29,19.2,-0.22,2.91,-2.62,85.53,16.8,-80.05,-0.6,0.32,0.01,149.06,37.1717116,-97.7327131,4738
42.67,-10.07,56784,4624.79,4409.74,-30.38,19.2,-0.28,4.11,-3.16,115.32,26.75,-67.84,-0.58,0.38,-0.05,156.19,37.1717116,-97.7327131,4738
42.77,-10.07,56900,4609.37,4394.32,-30.73,19.2,-0.47,8.03,-4.39,146.32,53.11,-45.56,-0.54,0.4,-0.15,163.18,37.1717116,-97.7327131,4738
42.79,-10.07,56900,4609.37,4394.32,-30.73,19.2,-0.47,8.03,-4.39,146.32,53.11,-45.56,-0.54,0.4,-0.15,163.18,37.1717116,-97.7327131,4738
42.79,-10.07,56900,4609.37,4394.32,-30.73,19.2,-0.47,8.03,-4.39,146.32,53.11,-45.56,-0.54,0.4,-0.15,163.18,37.1717116,-97.7327131,4738
42.87,-10.6,56884,4611.5,4396.44,-31.58,19.2,-0.73,8.73,4.49,163.72,51.28,-15.96,-0.5,0.38,-0.26,168.36,37.1717548,-97.7327034,4698
42.9,-10.6,56884,4611.5,4396.44,-31.58,19.2,-0.73,8.73,4.49,163.72,51.28,-15.96,-0.5,0.38,-0.26,168.36,37.1717548,-97.7327034,4698
42.97,-10.6,56755,4628.65,4413.6,-32.81,19.2,-0.76,8.83,3.47,170.25,38.53,5.04,-0.47,0.3,-0.33,171.66,37.1717548,-97.7327034,4698
43.07,-10.6,56573,4652.91,4437.85,-34.34,19.2,-0.84,5.86,8.6,163.47,22.23,27.62,-0.45,0.19,-0.37,172.43,37.1717548,-97.7327034,4698
43.17,-10.6,56578,4652.24,4437.18,-36.15,19.2,-0.94,3.48,7.32,153.65,-2.55,24.21,-0.44,0.06,-0.36,171.01,37.1717548,-97.7327034,4698
43.22,-10.6,56578,4652.24,4437.18,-36.15,19.2,-0.94,3.48,7.32,153.65,-2.55,24.21,-0.44,0.06,-0.36,171.01,37.1717548,-97.7327034,4698
43.27,-10.6,56654,4642.11,4427.05,-38.04,19.2,-0.73,-5.89,8.42,151.63,-2.43,-3.51,-0.43,-0.04,-0.33,170.9,37.1717548,-97.7327034,4698
43.37,-10.07,56690,4637.31,4422.25,-39.82,19.2,-0.38,-7.11,7.57,149.68,12.1,-59.96,-0.44,-0.1,-0.28,170.41,37.1717548,-97.7327034,4698
43.47,-9.01,56773,4626.26,4411.2,-41.72,19.2,0.6,-6.06,7.96,158.1,42.37,-108.79,-0.47,-0.11,-0.21,161.72,37.1717548,-97.7327034,4698
43.54,-9.01,56773,4626.26,4411.2,-41.72,19.2,0.6,-6.06,7.96,158.1,42.37,-108.79,-0.47,-0.11,-0.21,161.72,37.1717548,-97.7327034,4698
43.57,-7.95,56637,4644.37,4429.31,-43.72,19.2,1.6,-4.75,11.71,173.36,73.01,-135.04,-0.51,-0.08,-0.2,146.84,37.1717548,-97.7327034,4698
43.67,-6.89,56442,4670.41,4455.35,-45.44,19.2,2.57,-1.66,17.45,187.22,92.42,-156.71,-0.53,-0.03,-0.2,128.77,37.1717548,-97.7327034,4698
43.77,-7.95,56604,4648.77,4433.71,-47.01,19.2,2.64,1.11,24.34,206.26,117.75,-143.77,-0.54,0.03,-0.23,110.81,37.1717548,-97.7327034,4698
43.78,-7.95,56604,4648.77,4433.71,-47.01,19.2,2.64,1.11,24.34,206.26,117.75,-143.77,-0.54,0.03,-0.23,110.81,37.1717548,-97.7327034,4698
43.78,-7.95,56604,4648.77,4433.71,-47.01,19.2,2.64,1.11,24.34,206.26,117.75,-143.77,-0.54,0.03,-0.23,110.81,37.1717548,-97.7327034,4698
43.86,-7.95,56604,4648.77,4433.71,-47.01,19.2,2.64,1.11,24.34,206.26,117.75,-143.77,-0.54,0.03,-0.23,110.81,37.1717685,-97.7326843,4658
43.87,-9.54,56788,4624.26,4409.2,-48.08,19.2,0.42,-1.42,31.39,217.06,111.22,-55.02,-0.5,0,-0.28,98.59,37.1717685,-97.7326843,4658
43.97,-15.37,56853,4615.62,4400.56,-48.8,19.2,-5.37,-34.41,56,17.66,11.67,-65.28,-0.47,-0.04,-0.29,97.96,37.1717685,-97.7326843,4658
44.07,-4.24,56976,4599.29,4384.23,-49.01,19.2,5.61,-6.41,12.66,21.44,-229.12,-151.22,-0.59,0.1,-0.15,121.34,37.1717685,-97.7326843,4658
44.17,-5.83,57168,4573.85,4358.79,-48.69,19.2,3.87,2.02,1.83,80.59,-208.25,-148.22,-0.62,0.22,0.04,139.73,37.1717685,-97.7326843,4658
44.18,-5.83,57168,4573.85,4358.79,-48.69,19.2,3.87,2.02,1.83,80.59,-208.25,-148.22,-0.62,0.22,0.04,139.73,37.1717685,-97.7326843,4658
44.27,-33.4,57285,4558.38,4343.32,-47.99,19.2,-14.56,13.97,1.83,151.39,-173.03,-150.67,-0.55,0.36,0.16,148.87,37.1717685,-97.7326843,4658
44.37,-10.6,57289,4557.85,4342.79,-46.83,19.2,-0.93,12.31,-4.14,166.22,-157.71,-12.54,-0.46,0.44,0.23,160.54,37.1717685,-97.7326843,4658
44.47,-11.13,57366,4547.68,4332.63,-45.58,19.2,-1.53,13,-7.52,297.51,-119.19,-8.27,-0.4,0.54,0.16,167.52,37.1717685,-97.7326843,4658
44.5,-11.13,57366,4547.68,4332.63,-45.58,19.2,-1.53,13,-7.52,297.51,-119.19,-8.27,-0.4,0.54,0.16,167.52,37.1717685,-97.7326843,4658
44.57,-10.6,57505,4529.36,4314.3,-44.15,19.2,-1,12.74,-7.04,292.75,-71.65,-24.99,-0.37,0.59,-0.04,169.18,37.1717685,-97.7326843,4658
44.67,-11.66,57445,4537.27,4322.21,-42.69,19.2,-1.89,16.43,8.16,251.86,-85.62,-27.62,-0.36,0.55,-0.2,169.16,37.1717685,-97.7326843,4658
44.77,-10.6,57418,4540.83,4325.77,-41.28,19.2,-0.88,13.85,3.6,171.23,-102.59,-17.97,-0.39,0.48,-0.28,166.17,37.1717685,-97.7326843,4658
44.78,-10.6,57418,4540.83,4325.77,-41.28,19.2,-0.88,13.85,3.6,171.23,-102.59,-17.97,-0.39,0.48,-0.28,166.17,37.1717685,-97.7326843,4658
44.78,-10.6,57418,4540.83,4325.77,-41.28,19.2,-0.88,13.85,3.6,171.23,-102.59,-17.97,-0.39,0.48,-0.28,166.17,37.1717685,-97.7326843,4658
44.82,-10.6,57418,4540.83,4325.77,-41.28,19.2,-0.88,13.85,3.6,171.23,-102.59,-17.97,-0.39,0.48,-0.28,166.17,37.1717646,-97.7327142,4625
44.87,-12.72,57416,4541.09,4326.03,-39.93,19.2,-2.11,11.72,2.37,155.91,-96.43,-10.77,-0.43,0.4,-0.31,160.81,37.1717646,-97.7327142,4625
44.97,-14.31,57431,4539.11,4324.05,-38.68,19.2,-4.29,8.19,5.17,204.06,-82.27,-9.85,-0.48,0.32,-0.32,155.5,37.1717646,-97.7327142,4625
45.07,-16.43,57381,4545.71,4330.65,-37.64,19.2,-6.22,8.52,0.18,273.83,-66.21,-19.62,-0.51,0.2,-0.3,150.88,37.1717646,-97.7327142,4625
45.14,-16.43,57381,4545.71,4330.65,-37.64,19.2,-6.22,8.52,0.18,273.83,-66.21,-19.62,-0.51,0.2,-0.3,150.88,37.1717646,-97.7327142,4625
45.17,-27.56,57393,4544.12,4329.06,-37.02,19.3,-18.29,20.36,-3.53,403.96,-1.15,48.56,-0.52,0.03,-0.26,155.72,37.1717646,-97.7327142,4625
45.27,-15.37,57294,4557.19,4342.13,-36.9,19.3,-7.33,-3.68,4.87,293.24,-33.25,127.54,-0.47,-0.18,-0.12,167,37.1717646,-97.7327142,4625
45.37,-14.31,57196,4570.14,4355.08,-37.21,19.2,-4.57,-10.57,1.55,268.58,-61.45,79.2,-0.4,-0.25,0.11,169.97,37.1717646,-97.7327142,4625
45.46,-14.31,57196,4570.14,4355.08,-37.21,19.2,-4.57,-10.57,1.55,268.58,-61.45,79.2,-0.4,-0.25,0.11,169.97,37.1717646,-97.7327142,4625
45.47,-13.78,57430,4539.24,4324.19,-37.88,19.2,-4.22,-16.06,-1.9,242.33,-43.94,31.35,-0.34,-0.19,0.31,167.15,37.1717646,-97.7327142,4625
45.57,-13.25,57397,4543.6,4328.54,-38.41,19.2,-4.2,-10.07,-12.37,170.37,-38.14,-25.36,-0.32,-0.05,0.43,166.56,37.1717646,-97.7327142,4625
45.67,-13.25,57371,4547.02,4331.97,-38.75,19.2,-3.54,-2.57,-14.22,66.91,-34.17,-81.94,-0.31,0.06,0.45,163.92,37.1717646,-97.7327142,4625
45.77,-13.25,57522,4527.12,4312.06,-39.42,19.3,-3.52,10.82,-15.89,-89.83,-22.82,-95.06,-0.3,0.09,0.46,157.41,37.1717646,-97.7327142,4625
45.78,-13.25,57522,4527.12,4312.06,-39.42,19.3,-3.52,10.82,-15.89,-89.83,-22.82,-95.06,-0.3,0.09,0.46,157.41,37.1717646,-97.7327142,4625
45.79,-13.25,57522,4527.12,4312.06,-39.42,19.3,-3.52,10.82,-15.89,-89.83,-22.82,-95.06,-0.3,0.09,0.46,157.41,37.1717646,-97.7327142,4625
45.79,-13.25,57522,4527.12,4312.06,-39.42,19.3,-3.52,10.82,-15.89,-89.83,-22.82,-95.06,-0.3,0.09,0.46,157.41,37.1717646,-97.7327142,4625
45.87,-12.72,57518,4527.65,4312.59,-40.44,19.3,-3.03,-5.78,-12.97,-211.66,-21.96,-54.23,-0.28,-0.02,0.44,152.63,37.1717806,-97.7327506,4590
45.97,-11.66,57610,4515.54,4300.49,-41.75,19.3,-1.98,-6.55,-12.53,-174.61,-24.65,-66.56,-0.28,-0.15,0.37,148.05,37.1717806,-97.7327506,4590
46.07,-10.6,57486,4531.86,4316.81,-42.65,19.3,-1.05,-5.74,-9.88,-75.97,-26.54,-86.45,-0.31,-0.19,0.32,143.54,37.1717806,-97.7327506,4590
46.1,-10.6,57486,4531.86,4316.81,-42.65,19.3,-1.05,-5.74,-9.88,-75.97,-26.54,-86.45,-0.31,-0.19,0.32,143.54,37.1717806,-97.7327506,4590
46.17,-10.07,57444,4537.4,4322.34,-43.1,19.3,-0.52,-6.16,-8.5,14.24,-14.39,-101.04,-0.36,-0.16,0.31,139.26,37.1717806,-97.7327506,4590
46.27,-10.07,57605,4516.2,4301.14,-43.34,19.3,-0.14,4.29,-5.75,56.05,13.38,-117.28,-0.42,-0.08,0.33,134.59,37.1717806,-97.7327506,4590
46.37,-10.07,57744,4497.94,4282.88,-43.18,19.3,-0.22,5.46,-5.65,50.43,38.65,-96.59,-0.48,0.03,0.31,130.36,37.1717806,-97.7327506,4590
46.42,-10.07,57744,4497.94,4282.88,-43.18,19.3,-0.22,5.46,-5.65,50.43,38.65,-96.59,-0.48,0.03,0.31,130.36,37.1717806,-97.7327506,4590
46.47,-10.07,57845,4484.69,4269.64,-42.67,19.3,-0.09,5.27,-5.15,7.59,65.75,-82.55,-0.52,0.11,0.28,126.59,37.1717806,-97.7327506,4590
46.57,-10.07,57963,4469.24,4254.18,-41.86,19.3,-0.07,8.4,-3.8,-40.33,78.2,-71.44,-0.57,0.16,0.22,122.88,37.1717806,-97.7327506,4590
46.67,-10.07,58020,4461.79,4246.73,-40.34,19.3,-0.12,9.78,2.17,-71.88,87.23,-52.88,-0.6,0.2,0.16,120.72,37.1717806,-97.7327506,4590
46.74,-10.07,58020,4461.79,4246.73,-40.34,19.3,-0.12,9.78,2.17,-71.88,87.23,-52.88,-0.6,0.2,0.16,120.72,37.1717806,-97.7327506,4590
46.77,-10.6,58076,4454.47,4239.41,-38.64,19.3,-0.95,13.39,5.77,-88.06,19.97,-31.95,-0.61,0.22,0.12,118.51,37.1717806,-97.7327506,4590
46.79,-10.6,58076,4454.47,4239.41,-38.64,19.3,-0.95,13.39,5.77,-88.06,19.97,-31.95,-0.61,0.22,0.12,118.51,37.1717806,-97.7327506,4590
46.79,-10.6,58076,4454.47,4239.41,-38.64,19.3,-0.95,13.39,5.77,-88.06,19.97,-31.95,-0.61,0.22,0.12,118.51,37.1717806,-97.7327506,4590
46.87,-10.6,58093,4452.25,4237.19,-36.73,19.2,-0.97,8.86,-7.91,-86.96,-2.92,-11.07,-0.6,0.2,0.13,117.41,37.171751,-97.7327984,4561
46.97,-10.6,58111,4449.9,4234.84,-34.39,19.3,-0.77,10.84,-4.66,-79.7,22.78,-7.66,-0.61,0.2,0.13,118.2,37.171751,-97.7327984,4561
47.06,-10.6,58111,4449.9,4234.84,-34.39,19.3,-0.77,10.84,-4.66,-79.7,22.78,-7.66,-0.61,0.2,0.13,118.2,37.171751,-97.7327984,4561
47.07,-10.6,58134,4446.89,4231.84,-32,19.3,-0.86,9.53,-5.65,-79.51,45.06,-5.34,-0.61,0.19,0.1,120.96,37.171751,-97.7327984,4561
47.17,-11.13,58125,4448.07,4233.01,-29.36,19.3,-1.12,8.71,-6.68,-96.73,64.41,-0.7,-0.62,0.18,0.06,125.83,37.171751,-97.7327984,4561
47.27,-11.66,58128,4447.68,4232.62,-27.04,19.3,-1.7,7.73,-1.57,-144.15,83.39,6.26,-0.62,0.17,0,133.13,37.171751,-97.7327984,4561
47.37,-11.13,58122,4448.46,4233.4,-24.89,19.3,-2.02,9.5,2.19,-255.54,60.13,26.46,-0.62,0.17,-0.07,139.68,37.171751,-97.7327984,4561
47.38,-11.13,58122,4448.46,4233.4,-24.89,19.3,-2.02,9.5,2.19,-255.54,60.13,26.46,-0.62,0.17,-0.07,139.68,37.171751,-97.7327984,4561
