time,acceleration,pressure,altitude,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,latitude,longitude,altitude
-0.3,0,102156,-68.95,21.7,-9.86,-0.31,0.17,0.06,0.09,-0.08,-0.32,0.18,1.51,2.05,43.1051207,-70.9951685,33
-0.29,0,102177,-70.68,21.7,-9.82,-0.32,0.21,0,0.09,0.04,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
-0.28,0,102148,-68.28,21.7,-9.87,-0.32,0.23,0.06,0.02,0.04,-0.32,0.16,1.53,2.05,43.1051207,-70.9951685,33
-0.27,-0.54,102167,-69.86,21.7,-9.82,-0.25,0.2,0.06,0.21,-0.14,-0.33,0.18,1.53,2.05,43.1051207,-70.9951685,33
-0.26,0,102149,-68.37,21.7,-9.83,-0.3,0.2,-0.06,0.02,-0.08,-0.31,0.18,1.52,2.05,43.1051207,-70.9951685,33
-0.25,0,102171,-70.19,21.7,-9.89,-0.33,0.14,0,-0.04,-0.08,-0.31,0.18,1.54,2.05,43.1051207,-70.9951685,33
-0.24,0,102163,-69.52,21.7,-9.86,-0.33,0.26,0.06,0.09,-0.02,-0.31,0.18,1.54,2.05,43.1051207,-70.9951685,33
-0.23,0,102172,-70.27,21.7,-9.84,-0.29,0.21,0.06,0.15,0.04,-0.31,0.18,1.53,2.05,43.1051207,-70.9951685,33
-0.22,-0.54,102156,-68.95,21.7,-9.84,-0.34,0.18,-0.06,-0.04,-0.02,-0.31,0.17,1.53,2.05,43.1051207,-70.9951685,33
-0.21,0,102166,-69.77,21.7,-9.86,-0.33,0.2,0.06,0.15,-0.08,-0.31,0.18,1.53,2.05,43.1051207,-70.9951685,33
-0.2,0,102157,-69.03,21.7,-9.87,-0.32,0.22,0.06,0.02,-0.02,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
-0.19,-0.54,102170,-70.1,21.7,-9.8,-0.3,0.26,0.13,0.02,-0.08,-0.32,0.18,1.53,2.05,43.1051207,-70.9951685,33
-0.18,-0.54,102163,-69.52,21.7,-9.86,-0.32,0.16,0,-0.1,-0.02,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
-0.17,-0.54,102172,-70.27,21.7,-9.85,-0.28,0.14,0,0.09,-0.02,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
-0.16,0,102162,-69.44,21.7,-9.87,-0.31,0.19,0,0.02,-0.08,-0.3,0.18,1.54,2.05,43.1051207,-70.9951685,33
-0.15,-0.54,102165,-69.69,21.7,-9.86,-0.32,0.24,0.13,0.09,-0.02,-0.3,0.17,1.52,2.05,43.1051207,-70.9951685,33
-0.14,0,102156,-68.95,21.7,-9.87,-0.37,0.29,0.06,0.09,0.04,-0.31,0.17,1.52,2.05,43.1051207,-70.9951685,33
-0.13,-0.54,102176,-70.6,21.7,-9.84,-0.3,0.24,0,-0.04,0.1,-0.31,0.17,1.53,2.05,43.1051207,-70.9951685,33
-0.12,0,102174,-70.43,21.8,-9.85,-0.32,0.14,0.06,0.21,-0.02,-0.32,0.17,1.54,2.05,43.1051207,-70.9951685,33
-0.11,0,102162,-69.44,21.7,-9.84,-0.31,0.18,0.13,0.09,-0.08,-0.32,0.17,1.53,2.05,43.1051207,-70.9951685,33
-0.1,0,102154,-68.78,21.7,-9.87,-0.27,0.23,0,0.09,0.1,-0.31,0.18,1.52,2.05,43.1051207,-70.9951685,33
-0.09,-0.54,102159,-69.19,21.7,-9.85,-0.28,0.22,0.06,0.09,-0.02,-0.32,0.18,1.53,2.05,43.1051207,-70.9951685,33
-0.08,15.25,102141,-67.71,21.7,-9.91,-0.3,0.21,0.13,0.02,-0.02,-0.32,0.17,1.51,2.05,43.1051207,-70.9951685,33
-0.07,44.13,102182,-71.1,21.7,-27.04,1.5,-2.22,0.43,0.33,-0.08,-0.32,0.17,1.52,2.05,43.1051207,-70.9951685,33
-0.06,54.48,102167,-69.86,21.7,-53.84,-0.76,3.45,-6.83,4.66,1.75,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
-0.05,59.38,102161,-69.36,21.7,-64.14,1.34,1.4,11.84,3.14,-1.61,-0.32,0.18,1.53,2.05,43.1051207,-70.9951685,33
-0.04,58.3,102152,-68.61,21.7,-68.36,-1.9,-1.5,12.76,5.76,1.26,-0.31,0.17,1.53,2.05,43.1051207,-70.9951685,33
-0.03,65.92,102152,-68.61,21.7,-67.16,2.33,3.2,13.74,1.06,1.45,-0.31,0.18,1.53,2.05,43.1051207,-70.9951685,33
-0.02,65.38,102144,-67.95,21.7,-73.67,1.07,-0.18,-0.12,0.21,1.63,-0.31,0.18,1.52,2.05,43.1051207,-70.9951685,33
-0.01,67.01,102162,-69.44,21.7,-75.1,1.19,2.27,-8.91,1.31,0.71,-0.31,0.18,1.51,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.05,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.06,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.1,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.1,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.15,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.17,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.18,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.19,43.1051207,-70.9951685,33
0,67.01,102148,-68.28,21.7,-75.84,0.92,0.82,-15.26,2.83,-0.93,-0.32,0.18,1.52,2.2,43.1051207,-70.9951685,33
0.01,67.01,102149,-68.37,21.7,-76.19,-1.24,0.57,-19.89,9.55,-2.95,-0.32,0.18,1.53,2.24,43.1051207,-70.9951685,33
0.01,67.01,102149,-68.37,21.7,-76.19,-1.24,0.57,-19.89,9.55,-2.95,-0.32,0.18,1.53,2.24,43.1051207,-70.9951685,33
0.02,67.56,102150,-68.45,21.7,-76.98,0.42,0.64,-38.57,4.18,-2.64,-0.32,0.18,1.51,2.25,43.1051207,-70.9951685,33
0.02,67.56,102150,-68.45,21.7,-76.98,0.42,0.64,-38.57,4.18,-2.64,-0.32,0.18,1.51,2.25,43.1051207,-70.9951685,33
0.03,67.01,102128,-66.63,21.7,-76.61,-0.07,5.47,-53.53,7.17,-3.31,-0.33,0.18,1.52,2.27,43.1051207,-70.9951685,33
0.04,67.56,102142,-67.79,21.7,-76.06,-1.14,-4.22,-54.87,-9.56,-1.3,-0.32,0.18,1.55,2.19,43.1051207,-70.9951685,33
0.05,67.56,102153,-68.7,21.7,-76.78,1.45,4.14,-42.05,-6.87,-0.2,-0.31,0.17,1.52,2.15,43.1051207,-70.9951685,33
0.06,68.1,102141,-67.71,21.7,-76.03,1.61,4.93,-20.38,3.44,0.65,-0.32,0.18,1.53,2.17,43.1051207,-70.9951685,33
0.07,67.56,102154,-68.78,21.7,-77.61,1.52,-0.01,-11.35,7.9,1.32,-0.31,0.18,1.54,2.24,43.1051207,-70.9951685,33
0.08,67.56,102154,-68.78,21.7,-76.93,-0.36,-1.41,-12.26,10.1,2.48,-0.31,0.19,1.55,2.33,43.1051207,-70.9951685,33
0.09,68.1,102154,-68.78,21.8,-77.2,-1.28,6.16,10.87,17.66,1.63,-0.31,0.17,1.53,2.47,43.1051207,-70.9951685,33
0.1,68.65,102144,-67.95,21.7,-77.62,-0.25,-4.67,12.64,12.9,2.61,-0.32,0.19,1.54,2.58,43.1051207,-70.9951685,33
0.11,68.65,102145,-68.04,21.7,-77.37,-1.54,0.97,14.71,9.79,1.26,-0.31,0.18,1.54,2.66,43.1051207,-70.9951685,33
0.12,69.19,102131,-66.88,21.7,-78.53,1.57,3.98,12.76,5.64,-0.14,-0.32,0.18,1.54,2.71,43.1051207,-70.9951685,33
0.13,70.28,102139,-67.54,21.7,-79.88,-1.16,-2.79,17.7,-3.33,1.45,-0.32,0.17,1.56,2.69,43.1051207,-70.9951685,33
0.14,70.28,102141,-67.71,21.7,-78.84,5.78,10.75,11.42,-10.84,0.84,-0.31,0.18,1.55,2.61,43.1051207,-70.9951685,33
0.15,70.28,102128,-66.63,21.7,-81.55,-0.09,-2.74,12.27,-19.32,2.91,-0.32,0.17,1.54,2.49,43.1051207,-70.9951685,33
0.16,71.37,102123,-66.22,21.7,-79.59,-1.3,0.49,2.69,-17.8,1.51,-0.32,0.18,1.55,2.38,43.1051207,-70.9951685,33
0.17,71.37,102129,-66.71,21.7,-80.49,-2.09,2.6,-10.37,-6.81,-1.91,-0.31,0.2,1.54,2.32,43.1051207,-70.9951685,33
0.18,70.83,102125,-66.38,21.7,-80.37,-0.56,-2.01,-8.05,5.7,-5.88,-0.31,0.17,1.54,2.32,43.1051207,-70.9951685,33
0.19,70.28,102128,-66.63,21.7,-79.98,-1.36,-1.92,-6.59,11.74,-8.44,-0.32,0.17,1.53,2.34,43.1051207,-70.9951685,33
0.2,69.74,102120,-65.97,21.7,-79.9,0.02,1.47,-4.39,18.09,-9.78,-0.32,0.17,1.54,2.41,43.1051207,-70.9951685,33
0.21,70.28,102110,-65.14,21.7,-78.87,0.55,-0.14,-1.03,25.23,-11.62,-0.31,0.17,1.53,2.54,43.1051207,-70.9951685,33
0.22,70.28,102107,-64.89,21.7,-79.66,0.43,-0.68,1.29,28.04,-14,-0.32,0.19,1.55,2.71,43.1051207,-70.9951685,33
0.23,69.74,102100,-64.31,21.7,-78.97,-0.13,-0.32,2.57,25.05,-14,-0.32,0.17,1.55,2.88,43.1051207,-70.9951685,33
0.24,69.74,102106,-64.81,21.7,-78.54,1.04,-0.06,3.3,18.15,-13.02,-0.32,0.18,1.55,3,43.1051207,-70.9951685,33
0.25,69.74,102097,-64.07,21.7,-78.8,0,0,2.87,12.11,-14.36,-0.32,0.18,1.56,3.07,43.1051207,-70.9951685,33
0.26,69.74,102099,-64.23,21.7,-78.64,-0.89,-0.27,2.75,11.81,-15.52,-0.33,0.2,1.54,3.15,43.1051207,-70.9951685,33
0.27,69.74,102098,-64.15,21.7,-78.54,-0.27,0.24,3.42,11.5,-15.95,-0.33,0.18,1.55,3.23,43.1051206,-70.9951686,33
0.27,69.74,102098,-64.15,21.7,-78.54,-0.27,0.24,3.42,11.5,-15.95,-0.33,0.18,1.55,3.23,43.1051206,-70.9951686,33
0.27,69.74,102098,-64.15,21.7,-78.54,-0.27,0.24,3.42,11.5,-15.95,-0.33,0.18,1.55,3.23,43.1051206,-70.9951686,33
0.28,69.74,102089,-63.4,21.7,-79.13,-0.73,0.99,5.86,12.66,-16.93,-0.33,0.18,1.55,3.33,43.1051206,-70.9951686,33
0.29,68.65,102081,-62.74,21.7,-78.18,-0.28,-0.21,5.56,13.21,-17.84,-0.33,0.17,1.54,3.44,43.1051206,-70.9951686,33
0.3,69.19,102084,-62.99,21.7,-77.88,-0.52,-0.31,3.18,13.21,-18.94,-0.33,0.18,1.55,3.57,43.1051206,-70.9951686,33
0.31,69.19,102080,-62.66,21.7,-78.84,-0.4,-0.34,3.06,14.37,-20.34,-0.33,0.17,1.56,3.72,43.1051206,-70.9951686,33
0.32,68.65,102073,-62.08,21.7,-78.44,-0.96,-0.63,0.31,-1.62,-17.96,-0.32,0.17,1.56,3.71,43.1051206,-70.9951686,33
0.33,68.65,102062,-61.17,21.7,-78.19,-0.19,-0.19,0.92,-0.89,-18.63,-0.33,0.17,1.54,3.73,43.1051206,-70.9951686,33
0.34,68.1,102061,-61.09,21.7,-76.91,-0.68,-0.12,2.08,4.91,-20.89,-0.33,0.17,1.55,3.81,43.1051206,-70.9951686,33
0.34,68.1,102061,-61.09,21.7,-76.91,-0.68,-0.12,2.08,4.91,-20.89,-0.33,0.17,1.55,3.81,43.1051206,-70.9951686,33
0.35,69.19,102068,-61.67,21.7,-77.24,-0.6,0.23,5.99,13.33,-22.54,-0.34,0.2,1.55,3.99,43.1051206,-70.9951686,33
0.36,69.19,102059,-60.92,21.7,-78.41,-1.02,-0.06,10.44,23.46,-24.49,-0.35,0.18,1.56,4.28,43.1051206,-70.9951686,33
0.37,67.56,102038,-59.18,21.7,-77.37,-1.65,-0.25,14.9,30.48,-26.2,-0.35,0.18,1.54,4.65,43.1051206,-70.9951686,33
0.38,67.56,102048,-60.01,21.7,-76.22,-1.38,0.27,18.38,34.57,-26.81,-0.34,0.18,1.56,5.07,43.1051206,-70.9951686,33
0.39,67.56,102035,-58.93,21.7,-76.8,-1.2,-0.31,20.57,19.92,-24.43,-0.35,0.19,1.56,5.34,43.1051206,-70.9951686,33
0.4,66.47,102017,-57.44,21.7,-76.49,-1.3,-0.26,23.08,17.54,-24.68,-0.33,0.17,1.55,5.6,43.1051206,-70.9951686,33
0.41,65.92,102014,-57.2,21.7,-75.75,-1.07,-0.94,25.82,16.93,-24.62,-0.35,0.18,1.57,5.85,43.1051206,-70.9951686,33
0.42,65.92,102015,-57.28,21.7,-75.18,-1.61,-1.18,27.1,16.87,-24.86,-0.35,0.19,1.56,6.11,43.1051206,-70.9951686,33
0.43,67.01,102007,-56.62,21.7,-75.55,-1.58,-0.69,31.32,17.24,-25.17,-0.35,0.19,1.56,6.37,43.1051206,-70.9951686,33
0.44,67.01,102022,-57.86,21.7,-76.15,-2.16,-1.25,34.86,16.87,-24.56,-0.34,0.19,1.55,6.63,43.1051206,-70.9951686,33
0.45,66.47,101994,-55.54,21.7,-75.39,-2.32,-0.44,38.64,16.02,-24.86,-0.34,0.19,1.56,6.89,43.1051206,-70.9951686,33
0.46,65.92,101987,-54.96,21.7,-75.52,-2.86,-0.44,43.71,28.16,-27.36,-0.35,0.19,1.57,7.27,43.1051206,-70.9951686,33
0.47,65.92,101975,-53.97,21.7,-75.36,-3.02,-0.8,48.77,33.41,-27.3,-0.34,0.19,1.56,7.69,43.1051206,-70.9951686,33
0.48,65.92,101977,-54.13,21.7,-74.76,-2.33,-0.96,53.53,33.41,-26.63,-0.35,0.18,1.56,8.11,43.1051206,-70.9951686,33
0.49,65.38,101967,-53.3,21.7,-75.15,-2.19,-2.41,57.13,28.65,-25.1,-0.36,0.19,1.57,8.49,43.1051206,-70.9951686,33
0.5,65.38,101970,-53.55,21.7,-74.43,-1.82,-1.85,61.35,21.69,-23.58,-0.36,0.19,1.57,8.79,43.1051206,-70.9951686,33
0.51,64.29,101956,-52.39,21.7,-75.8,-1.66,-2.19,62.14,12.11,-21.99,-0.35,0.19,1.54,9,43.1051206,-70.9951686,33
0.52,63.2,101949,-51.81,21.7,-73.54,-1.89,-2.02,62.02,3.14,-19.67,-0.36,0.19,1.56,9.13,43.1051206,-70.9951686,33
0.53,63.74,101934,-50.57,21.7,-72.61,-1.81,-1.11,65.86,12.6,-21.26,-0.36,0.19,1.57,9.34,43.1051206,-70.9951686,33
0.54,64.29,101947,-51.65,21.7,-73.8,-2.91,-2.77,70.93,13.09,-21.69,-0.36,0.18,1.55,9.56,43.1051206,-70.9951686,33
0.55,64.29,101941,-51.15,21.7,-73.55,-2.67,-1.71,78.99,11.87,-20.83,-0.36,0.19,1.55,9.77,43.1051206,-70.9951686,33
0.56,64.29,101917,-49.16,21.7,-73.56,-3.54,-1.28,84.97,11.5,-20.22,-0.35,0.18,1.55,9.97,43.1051206,-70.9951686,33
0.57,61.56,101922,-49.58,21.7,-72.73,-3.97,-2.71,87.29,10.83,-19.86,-0.37,0.18,1.54,10.16,43.1051206,-70.9951686,33
0.58,61.56,101915,-49,21.7,-70.9,-4.05,-2.03,93.88,10.77,-19.12,-0.36,0.19,1.56,10.35,43.1051206,-70.9951686,33
0.59,61.56,101897,-47.51,21.7,-71.72,-3.44,-2.28,99.43,10.71,-18.02,-0.36,0.19,1.55,10.53,43.1051206,-70.9951686,33
0.6,61.56,101900,-47.75,21.7,-71.11,-3.28,-2.08,106.82,19.43,-18.15,-0.37,0.2,1.56,10.79,43.1051206,-70.9951686,33
0.61,61.56,101882,-46.26,21.7,-70.41,-3.06,-2.36,115.67,13.21,-16.62,-0.37,0.2,1.55,10.98,43.1051206,-70.9951686,33
0.62,61.02,101896,-47.42,21.7,-70.89,-3.03,-2.11,125.37,3.69,-14.18,-0.36,0.19,1.55,11.08,43.1051206,-70.9951686,33
0.63,61.56,101872,-45.43,21.7,-70.03,-3.19,-3.72,135.63,-5.29,-13.75,-0.37,0.19,1.54,11.09,43.1051206,-70.9951686,33
0.64,61.02,101871,-45.35,21.7,-71.26,-2.72,-3.44,144.17,-11.45,-14.06,-0.36,0.2,1.55,11.05,43.1051206,-70.9951686,33
0.65,61.56,101875,-45.68,21.7,-70.81,-3.09,-4.94,155.4,-12.98,-14.06,-0.37,0.18,1.53,10.99,43.1051206,-70.9951686,33
0.66,61.56,101856,-44.11,21.7,-70.44,-2.91,-3.77,169.38,-9.44,-14.97,-0.37,0.21,1.54,10.97,43.1051206,-70.9951686,33
0.66,61.56,101856,-44.11,21.7,-70.44,-2.91,-3.77,169.38,-9.44,-14.97,-0.37,0.21,1.54,10.97,43.1051206,-70.9951686,33
0.67,62.11,101842,-42.95,21.7,-71.18,-3.32,-4.13,185.86,1.43,-16.99,-0.36,0.18,1.54,11.05,43.1051206,-70.9951686,33
0.68,61.02,101833,-42.2,21.7,-71.16,-4.4,-4.49,200.69,1.31,-17.47,-0.37,0.19,1.55,11.13,43.1051206,-70.9951686,33
0.69,61.02,101832,-42.12,21.7,-69.85,-3.77,-4.15,214.67,-0.59,-17.35,-0.37,0.2,1.53,11.19,43.1051206,-70.9951686,33
0.7,58.84,101816,-40.79,21.7,-69.64,-3.43,-4.94,223.15,-2.6,-17.78,-0.37,0.19,1.52,11.23,43.1051206,-70.9951686,33
0.71,59.38,101825,-41.54,21.7,-68.17,-3.44,-4.72,234.39,-3.88,-18.88,-0.38,0.2,1.52,11.25,43.1051206,-70.9951686,33
0.72,58.84,101817,-40.87,21.7,-69.04,-3.17,-5.14,251.84,-4.67,-18.39,-0.39,0.2,1.52,11.26,43.1051206,-70.9951686,33
0.73,58.84,101802,-39.63,21.7,-67.94,-2.82,-4.43,265.51,-5.53,-18.21,-0.37,0.21,1.5,11.26,43.1051206,-70.9951686,33
0.74,58.3,101801,-39.55,21.7,-68.06,-3.59,-5.21,279.13,-6.75,-20.04,-0.38,0.19,1.5,11.25,43.1051206,-70.9951686,33
0.75,57.21,101807,-40.05,21.7,-67.69,-3.96,-4.38,299.33,-7.97,-19.73,-0.37,0.19,1.49,11.21,43.1051206,-70.9951686,33
0.76,57.75,101779,-37.72,21.7,-66.6,-2.27,-4.51,313.49,-8.58,-20.34,-0.38,0.19,1.48,11.16,43.1051206,-70.9951686,33
0.77,57.75,101791,-38.72,21.8,-66.78,-2.63,-4.86,324.35,-10.29,-21.69,-0.39,0.2,1.48,11.1,43.1051206,-70.9951686,33
0.78,57.21,101783,-38.06,21.7,-66.65,-3.41,-5.32,339.13,-12.18,-21.5,-0.39,0.21,1.48,11,43.1051206,-70.9951686,33
0.79,58.3,101770,-36.98,21.7,-66.53,-3.05,-5.1,353.22,-13.1,-22.3,-0.41,0.2,1.47,10.89,43.1051206,-70.9951686,33
0.8,58.3,101771,-37.06,21.7,-67.28,-2.29,-5.15,358.6,-13.46,-23.94,-0.41,0.2,1.48,10.76,43.1051206,-70.9951686,33
0.81,56.12,101769,-36.89,21.7,-66.71,-2.77,-4.54,365.98,-14.5,-25.29,-0.4,0.19,1.46,10.62,43.1051206,-70.9951686,33
0.82,55.57,101768,-36.81,21.7,-65.77,-1.95,-4.11,373.55,-14.5,-26.02,-0.41,0.21,1.45,10.46,43.1051206,-70.9951686,33
0.83,56.12,101750,-35.32,21.7,-64.85,-1.36,-4.21,378.31,-14.14,-27,-0.41,0.2,1.46,10.3,43.1051206,-70.9951686,33
0.84,55.57,101753,-35.57,21.7,-65.55,-1.33,-3.56,387.65,-14.07,-27.91,-0.41,0.21,1.44,10.12,43.1051206,-70.9951686,33
0.85,56.12,101735,-34.07,21.7,-64.72,-2.35,-4.78,394.3,-13.77,-28.34,-0.42,0.19,1.43,9.94,43.1051206,-70.9951686,33
0.86,56.12,101729,-33.58,21.7,-64.84,-2.66,-4.64,391.68,-12.43,-28.95,-0.43,0.19,1.43,9.76,43.1051206,-70.9951686,33
0.87,56.66,101711,-32.08,21.7,-65.4,-2.11,-3.71,383.74,-11.08,-30.96,-0.44,0.21,1.44,9.57,43.1051206,-70.9951686,33
0.88,56.66,101706,-31.67,21.7,-65.5,-1.77,-4.64,381.55,-10.35,-32.61,-0.44,0.2,1.43,9.38,43.1051206,-70.9951686,33
0.89,55.57,101703,-31.42,21.7,-65.03,-1.34,-4.79,379.84,-10.96,-32.61,-0.46,0.19,1.43,9.17,43.1051206,-70.9951686,33
0.9,55.03,101686,-30.01,21.7,-65.53,-2.6,-4.78,381.18,-10.47,-34.44,-0.47,0.2,1.44,8.95,43.1051206,-70.9951686,33
0.91,55.03,101682,-29.68,21.7,-64.36,-3.22,-5.81,380.51,-9.37,-34.2,-0.46,0.21,1.43,8.74,43.1051206,-70.9951686,33
0.92,55.57,101655,-27.43,21.7,-64.44,-2.44,-5.82,374.1,-8.52,-35.24,-0.47,0.19,1.42,8.51,43.1051206,-70.9951686,33
0.93,55.03,101656,-27.52,21.7,-65.03,-2.81,-5.34,374.59,-7.91,-36.64,-0.5,0.19,1.43,8.28,43.1051206,-70.9951686,33
0.94,55.03,101656,-27.52,21.7,-64.02,-2.67,-5.63,378.62,-8.46,-36.52,-0.48,0.19,1.45,8.03,43.1051206,-70.9951686,33
0.95,53.94,101633,-25.61,21.7,-64.42,-2.94,-5.8,383.13,-9.19,-36.76,-0.5,0.2,1.43,7.76,43.1051206,-70.9951686,33
0.96,52.85,101638,-26.02,21.7,-63.34,-2.68,-6.53,389.85,-9.99,-37.25,-0.5,0.19,1.44,7.48,43.1051206,-70.9951686,33
0.97,53.39,101620,-24.53,21.7,-62.11,-2.33,-6.86,392.72,-10.05,-36.95,-0.51,0.19,1.44,7.19,43.1051206,-70.9951686,33
0.98,52.85,101609,-23.61,21.7,-62.66,-2.15,-5.49,401.38,-10.29,-37.5,-0.52,0.2,1.43,6.89,43.1051206,-70.9951686,33
0.98,52.85,101609,-23.61,21.7,-62.66,-2.15,-5.49,401.38,-10.29,-37.5,-0.52,0.2,1.43,6.89,43.1051206,-70.9951686,33
0.99,52.85,101620,-24.53,21.7,-62.5,-3.43,-6.45,401.57,-10.84,-37.8,-0.52,0.2,1.45,6.57,43.1051206,-70.9951686,33
1,52.85,101586,-21.7,21.7,-62.08,-3.31,-6.15,400.35,-10.78,-37.56,-0.52,0.19,1.45,6.25,43.1051206,-70.9951686,33
1.01,51.21,101595,-22.45,21.7,-62.65,-3.35,-6.12,403.89,-11.94,-38.11,-0.54,0.2,1.47,5.9,43.1051206,-70.9951686,33
1.02,51.21,101582,-21.37,21.7,-60.62,-2.97,-5.91,404.92,-12.91,-38.72,-0.54,0.18,1.48,5.54,43.1051206,-70.9951686,33
1.03,49.03,101573,-20.62,21.7,-61.06,-2.38,-5.82,401.57,-12.85,-39.39,-0.54,0.19,1.47,5.16,43.1051206,-70.9951686,33
