time,acceleration,pressure,altitude,height,speed,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,latitude,longitude,altitude
5.76,-24.91,82741,1676.46,1305.31,204.99,19.9,-15.36,5.67,1.75,431.13,-1.11,-9.83,-0.63,0.1,-0.57,4.98,37.1667319,-97.7371168,1426
5.77,-24.91,82701,1680.39,1309.23,204.74,19.9,-15.57,4.13,0.58,428.88,-0.8,-8.19,-0.62,0.07,-0.57,5.06,37.1667319,-97.7371168,1426
5.78,-24.91,82617,1688.63,1317.48,204.49,19.9,-15.86,-0.99,-1.63,429.73,-0.44,-5.99,-0.62,0.06,-0.57,5.12,37.1667319,-97.7371168,1426
5.78,-24.91,82617,1688.63,1317.48,204.49,19.9,-15.86,-0.99,-1.63,429.73,-0.44,-5.99,-0.62,0.06,-0.57,5.12,37.1667319,-97.7371168,1426
5.79,-24.91,82617,1688.63,1317.48,204.24,19.9,-15.1,0.06,-5.43,427.23,-0.62,-6.78,-0.63,0.05,-0.58,5.18,37.1667319,-97.7371168,1426
5.8,-24.91,82547,1695.51,1324.35,204,20,-15.4,2.27,-2.45,430.4,3.53,-6.42,-0.62,0.03,-0.6,5.24,37.1667319,-97.7371168,1426
5.81,-24.91,82476,1702.49,1331.33,203.75,19.9,-15.54,0.38,-1.92,432.78,6.46,-5.93,-0.62,0.01,-0.6,5.28,37.1667319,-97.7371168,1426
5.82,-24.91,82448,1705.24,1334.09,203.5,19.9,-15.63,2.61,-1.56,430.71,7.44,-4.59,-0.63,0,-0.59,5.32,37.1667319,-97.7371168,1426
5.83,-24.91,82426,1707.41,1336.25,203.25,19.9,-15.85,4.27,-0.84,430.77,7.38,-1.72,-0.62,-0.01,-0.6,5.34,37.1667319,-97.7371168,1426
5.84,-24.91,82426,1707.41,1336.25,203,19.9,-15.64,-1.02,-2.27,429.55,8.78,-0.8,-0.63,-0.03,-0.6,5.36,37.1667319,-97.7371168,1426
5.85,-24.38,82400,1709.96,1338.81,202.76,19.9,-15.5,1.12,0.03,429.49,8.23,-0.37,-0.62,-0.06,-0.6,5.38,37.1667319,-97.7371168,1426
5.86,-24.38,82340,1715.87,1344.72,202.51,19.9,-15.46,0.11,-0.63,430.4,8.05,-0.13,-0.62,-0.07,-0.6,5.4,37.1667319,-97.7371168,1426
5.87,-24.91,82340,1715.87,1344.72,202.26,19.9,-15.42,-0.36,-1.13,429.3,7.13,0.48,-0.62,-0.08,-0.59,5.43,37.1667319,-97.7371168,1426
5.88,-24.91,82336,1716.26,1345.11,202.02,19.9,-15.5,-0.98,0.4,429.12,6.09,-0.31,-0.62,-0.11,-0.59,5.46,37.1667319,-97.7371168,1426
5.89,-24.91,82267,1723.06,1351.91,201.77,19.9,-15.56,-0.89,-0.73,428.63,5.79,-2.02,-0.62,-0.12,-0.58,5.5,37.1667319,-97.7371168,1426
5.9,-24.38,82267,1723.06,1351.91,201.53,19.9,-15.17,-0.15,-0.21,427.72,5.36,-4.16,-0.62,-0.13,-0.58,5.57,37.1667319,-97.7371168,1426
5.91,-24.38,82251,1724.64,1353.48,201.28,19.9,-15.22,-0.84,-0.57,428.45,5.54,-5.5,-0.62,-0.16,-0.57,5.65,37.1667319,-97.7371168,1426
5.92,-24.38,82230,1726.71,1355.55,201.04,19.9,-15.09,1.6,1.76,428.27,4.14,-5.26,-0.62,-0.17,-0.56,5.71,37.1667319,-97.7371168,1426
5.93,-24.38,82220,1727.69,1356.54,200.79,19.9,-15.23,0.25,1,426.19,2.25,-4.52,-0.62,-0.17,-0.54,5.76,37.1667319,-97.7371168,1426
5.94,-24.38,82173,1732.33,1361.18,200.55,19.9,-14.98,0.28,1.97,423.38,0.66,-6.23,-0.62,-0.18,-0.54,5.8,37.1667319,-97.7371168,1426
5.95,-24.38,82173,1732.33,1361.18,200.31,19.9,-14.99,2.24,-0.66,424.66,-0.13,-4.83,-0.62,-0.19,-0.53,5.83,37.1667319,-97.7371168,1426
5.96,-24.38,82181,1731.54,1360.39,200.07,19.9,-15.01,-1.28,0.99,424.85,-0.13,-5.87,-0.62,-0.22,-0.52,5.86,37.1667319,-97.7371168,1426
5.97,-24.38,82238,1725.92,1354.77,199.82,19.9,-15.32,1.17,2.9,425.21,-1.17,-6.66,-0.62,-0.23,-0.5,5.88,37.1667319,-97.7371168,1426
5.98,-24.38,82238,1725.92,1354.77,199.58,19.9,-15.23,0.85,3.33,424.54,-5.08,-7.27,-0.62,-0.22,-0.5,5.86,37.1667319,-97.7371168,1426
5.99,-24.38,82280,1721.78,1350.63,199.34,19.9,-15.18,0.15,1.77,421.37,-7.76,-8.19,-0.62,-0.24,-0.48,5.81,37.1667319,-97.7371168,1426
6,-24.38,82269,1722.86,1351.71,199.1,19.9,-15.14,0.11,0.73,418.74,-9.9,-8.43,-0.62,-0.25,-0.47,5.74,37.1667319,-97.7371168,1426
6.01,-23.85,82269,1722.86,1351.71,198.86,19.9,-14.71,1.65,2.83,419.11,-11.85,-10.93,-0.62,-0.25,-0.44,5.65,37.1667319,-97.7371168,1426
6.02,-23.85,82217,1727.99,1356.84,198.62,19.9,-14.54,4.81,0.75,419.54,-13.13,-8.74,-0.62,-0.26,-0.44,5.53,37.1667319,-97.7371168,1426
6.03,-23.85,82105,1739.04,1367.88,198.38,19.9,-14.5,2.15,-2.58,418.68,-13.93,-7.58,-0.62,-0.27,-0.43,5.4,37.1667319,-97.7371168,1426
6.04,-23.85,82035,1745.95,1374.8,198.14,19.9,-14.62,3.13,-1.96,420.45,-12.03,-4.04,-0.63,-0.26,-0.42,5.29,37.1667319,-97.7371168,1426
6.05,-23.85,81983,1751.09,1379.93,197.9,19.9,-14.38,0.88,-2.89,424.97,-8.43,-3.79,-0.63,-0.26,-0.39,5.2,37.1667319,-97.7371168,1426
6.06,-23.85,81983,1751.09,1379.93,197.67,19.9,-14.35,1.96,-2.34,428.33,-4.83,-4.22,-0.63,-0.26,-0.38,5.15,37.1667319,-97.7371168,1426
6.07,-23.32,81960,1753.36,1382.21,197.43,19.9,-14.45,2.49,-2.51,427.23,-4.04,-4.04,-0.62,-0.27,-0.37,5.1,37.1667319,-97.7371168,1426
6.08,-23.32,81899,1759.39,1388.24,197.19,19.9,-14.3,1.35,-3.77,427.29,-1.35,-2.02,-0.62,-0.27,-0.36,5.09,37.1667319,-97.7371168,1426
6.09,-23.85,81899,1759.39,1388.24,196.96,19.9,-14.43,0.37,-3.92,428.88,2.13,-0.37,-0.63,-0.25,-0.33,5.11,37.1667319,-97.7371168,1426
6.1,-23.32,81834,1765.82,1394.67,196.72,19.9,-14.45,0.54,-4.58,430.71,5.36,-0.8,-0.62,-0.26,-0.32,5.15,37.1667319,-97.7371168,1426
6.1,-23.32,81834,1765.82,1394.67,196.72,19.9,-14.45,0.54,-4.58,430.71,5.36,-0.8,-0.62,-0.26,-0.32,5.15,37.1667319,-97.7371168,1426
6.11,-23.85,81820,1767.21,1396.05,196.49,19.9,-14.17,0.31,-1.39,432.29,8.05,-0.62,-0.62,-0.25,-0.32,5.22,37.1667319,-97.7371168,1426
6.12,-23.32,81777,1771.46,1400.31,196.25,19.9,-14.31,0.2,-3.36,433.94,10.61,-0.37,-0.63,-0.23,-0.29,5.32,37.1667319,-97.7371168,1426
6.13,-23.85,81778,1771.36,1400.21,196.02,19.9,-14.13,0.51,-2.29,433.27,12.69,-0.68,-0.63,-0.22,-0.29,5.42,37.1667319,-97.7371168,1426
6.14,-23.32,81747,1774.43,1403.28,195.78,19.9,-14.42,0.6,-0.91,431.56,13.85,0.11,-0.63,-0.22,-0.27,5.53,37.1667319,-97.7371168,1426
6.15,-23.32,81730,1776.12,1404.97,195.55,19.9,-14.15,-0.69,-1.08,429.79,13.97,0.48,-0.63,-0.21,-0.25,5.65,37.1667319,-97.7371168,1426
6.16,-23.32,81702,1778.89,1407.74,195.32,19.9,-14.27,-0.78,-0.44,429.24,14.15,1.34,-0.63,-0.19,-0.25,5.76,37.1667319,-97.7371168,1426
6.17,-23.32,81702,1778.89,1407.74,195.09,19.9,-14,-1.36,-0.19,426.92,14.27,0.48,-0.63,-0.18,-0.23,5.86,37.1667319,-97.7371168,1426
6.18,-23.32,81661,1782.96,1411.8,194.85,19.9,-13.79,-0.64,0.01,421.92,14.21,-1.23,-0.63,-0.17,-0.23,5.95,37.1667319,-97.7371168,1426
6.19,-23.32,81643,1784.74,1413.59,194.62,19.9,-13.95,-1.92,-0.23,418.32,14.09,-0.8,-0.63,-0.16,-0.21,6.03,37.1666724,-97.7368012,1658
6.19,-23.32,81643,1784.74,1413.59,194.62,19.9,-13.95,-1.92,-0.23,418.32,14.09,-0.8,-0.63,-0.16,-0.21,6.03,37.1666724,-97.7368012,1658
6.19,-23.32,81643,1784.74,1413.59,194.62,19.9,-13.95,-1.92,-0.23,418.32,14.09,-0.8,-0.63,-0.16,-0.21,6.03,37.1666724,-97.7368012,1658
6.2,-23.85,81643,1784.74,1413.59,194.39,19.9,-14.88,-2,0.56,424.3,14.7,-2.57,-0.63,-0.13,-0.21,6.09,37.1666724,-97.7368012,1658
6.21,-23.32,81715,1777.6,1406.45,194.15,19.9,-14.23,-3.2,2.88,418.68,11.34,-14.6,-0.63,-0.13,-0.21,6.03,37.1666724,-97.7368012,1658
6.22,-23.32,81820,1767.21,1396.05,193.92,19.9,-13.52,-6.4,4.62,419.11,5.67,-14.53,-0.63,-0.11,-0.2,5.93,37.1666724,-97.7368012,1658
6.23,-23.32,81810,1768.2,1397.04,193.69,19.9,-14.02,-0.96,0.65,419.35,5.48,-14.23,-0.63,-0.09,-0.18,5.83,37.1666724,-97.7368012,1658
6.24,-23.32,81802,1768.99,1397.83,193.46,19.9,-13.72,-0.72,-1.63,416.67,5.12,-15.45,-0.63,-0.07,-0.18,5.71,37.1666724,-97.7368012,1658
6.25,-22.79,81770,1772.16,1401,193.23,19.9,-13.89,-0.72,1.5,415.02,4.93,-15.88,-0.63,-0.06,-0.18,5.57,37.1666724,-97.7368012,1658
6.26,-22.79,81778,1771.36,1400.21,193,19.9,-13.71,-0.59,1.69,415.14,3.9,-14.41,-0.63,-0.04,-0.18,5.45,37.1666724,-97.7368012,1658
6.27,-22.79,81763,1772.85,1401.7,192.77,19.9,-13.62,-0.24,-0.07,415.08,3.96,-14.47,-0.63,-0.02,-0.19,5.32,37.1666724,-97.7368012,1658
6.28,-22.79,81763,1772.85,1401.7,192.54,19.9,-13.64,-0.41,0.44,414.72,4.26,-13.8,-0.63,-0.01,-0.18,5.19,37.1666724,-97.7368012,1658
6.29,-22.79,81722,1776.91,1405.76,192.31,19.9,-13.59,0.03,1.15,414.29,4.69,-13.5,-0.63,0,-0.19,5.06,37.1666724,-97.7368012,1658
6.3,-22.79,81703,1778.79,1407.64,192.09,19.9,-13.62,0.3,0.89,413.31,3.35,-11.91,-0.63,0.01,-0.19,4.94,37.1666724,-97.7368012,1658
6.31,-22.79,81703,1778.79,1407.64,191.86,19.9,-13.69,0.23,1.8,412.52,3.47,-12.46,-0.63,0.04,-0.19,4.82,37.1666724,-97.7368012,1658
6.32,-22.79,81678,1781.27,1410.12,191.63,19.9,-13.46,0.7,1.45,411.66,2.62,-11.79,-0.63,0.05,-0.19,4.7,37.1666724,-97.7368012,1658
6.33,-22.79,81624,1786.62,1415.47,191.4,19.9,-13.43,2.24,1.24,411.54,1.58,-12.64,-0.63,0.06,-0.21,4.57,37.1666724,-97.7368012,1658
6.34,-22.79,81557,1793.27,1422.12,191.18,19.9,-13.5,1.25,0.72,412.03,0.91,-10.14,-0.63,0.08,-0.22,4.47,37.1666724,-97.7368012,1658
6.35,-22.26,81516,1797.34,1426.19,190.95,19.9,-13.24,0.49,-0.36,411.36,1.15,-9.22,-0.63,0.1,-0.21,4.38,37.1666724,-97.7368012,1658
6.36,-22.26,81435,1805.39,1434.23,190.73,19.9,-13.13,1.14,-0.67,411.72,2.13,-9.16,-0.63,0.11,-0.23,4.29,37.1666724,-97.7368012,1658
6.37,-22.26,81414,1807.47,1436.32,190.51,19.9,-13.17,0.96,-1.05,412.46,3.9,-7.94,-0.63,0.12,-0.23,4.2,37.1666724,-97.7368012,1658
6.38,-22.26,81396,1809.26,1438.11,190.28,19.9,-13.13,0.89,-0.73,412.58,4.93,-7.27,-0.63,0.14,-0.24,4.11,37.1666724,-97.7368012,1658
6.39,-22.79,81396,1809.26,1438.11,190.06,19.9,-13.22,1.18,-0.13,412.27,5,-6.29,-0.63,0.15,-0.26,4.03,37.1666724,-97.7368012,1658
6.4,-22.26,81369,1811.95,1440.79,189.83,19.9,-13.19,1.78,0.11,411.97,4.57,-4.89,-0.63,0.15,-0.27,3.96,37.1666724,-97.7368012,1658
6.41,-22.26,81314,1817.41,1446.26,189.61,19.9,-12.92,0.24,-0.53,411.3,4.39,-3.91,-0.63,0.16,-0.29,3.9,37.1666724,-97.7368012,1658
6.42,-22.79,81314,1817.41,1446.26,189.39,19.9,-13.1,1.13,-1.62,411.11,5.12,-2.51,-0.63,0.18,-0.29,3.85,37.1666724,-97.7368012,1658
6.42,-22.79,81314,1817.41,1446.26,189.39,19.9,-13.1,1.13,-1.62,411.11,5.12,-2.51,-0.63,0.18,-0.29,3.85,37.1666724,-97.7368012,1658
6.43,-22.26,81305,1818.31,1447.16,189.16,19.9,-13.18,0.27,0.37,411.72,5.67,-2.75,-0.63,0.18,-0.3,3.79,37.1666724,-97.7368012,1658
6.44,-22.26,81273,1821.49,1450.34,188.94,19.9,-13.09,0.66,0.74,411.11,5.06,-1.17,-0.63,0.18,-0.32,3.74,37.1666724,-97.7368012,1658
6.45,-22.26,81244,1824.38,1453.23,188.72,19.9,-13.01,-0.27,-0.08,410.38,4.81,-1.78,-0.63,0.2,-0.33,3.69,37.1666724,-97.7368012,1658
6.46,-22.26,81244,1824.38,1453.23,188.49,19.9,-12.88,0.11,-0.58,410.14,4.39,-2.27,-0.63,0.2,-0.35,3.64,37.1666724,-97.7368012,1658
6.47,-22.26,81198,1828.96,1457.81,188.27,19.9,-13.03,-0.33,0.09,409.34,4.39,-1.84,-0.63,0.2,-0.36,3.6,37.1666724,-97.7368012,1658
6.48,-22.26,81204,1828.36,1457.21,188.05,19.9,-12.77,-0.1,0.32,409.89,4.45,-3,-0.63,0.21,-0.39,3.54,37.1666724,-97.7368012,1658
6.49,-22.26,81179,1830.85,1459.7,187.83,19.9,-12.81,-0.34,-0.11,409.22,4.39,-3.49,-0.63,0.21,-0.4,3.49,37.1666724,-97.7368012,1658
6.5,-22.26,81179,1830.85,1459.7,187.6,19.9,-12.9,-0.56,-0.43,408.37,4.45,-3.91,-0.63,0.21,-0.41,3.44,37.1666724,-97.7368012,1658
6.51,-22.26,81146,1834.14,1462.99,187.38,19.9,-12.77,-0.27,-0.1,408.06,4.2,-4.59,-0.63,0.19,-0.43,3.39,37.1666724,-97.7368012,1658
6.52,-22.26,81145,1834.24,1463.09,187.16,19.9,-12.99,-0.7,-0.11,407.27,4.08,-5.56,-0.63,0.19,-0.45,3.35,37.1666724,-97.7368012,1658
6.53,-21.73,81145,1834.24,1463.09,186.94,19.9,-12.68,-0.18,0.07,406.72,4.2,-6.54,-0.63,0.2,-0.45,3.31,37.1666724,-97.7368012,1658
6.54,-22.26,81125,1836.23,1465.08,186.72,19.9,-12.54,0.3,-0.73,406.11,4.08,-6.72,-0.63,0.18,-0.46,3.28,37.1666724,-97.7368012,1658
6.55,-21.73,81078,1840.92,1469.77,186.5,19.9,-12.69,0.19,-0.23,405.19,4.39,-7.58,-0.63,0.18,-0.48,3.25,37.1666724,-97.7368012,1658
6.56,-21.73,81035,1845.21,1474.05,186.28,19.9,-12.45,0.57,-0.57,405.5,5.06,-7.21,-0.63,0.18,-0.49,3.23,37.1666724,-97.7368012,1658
6.57,-21.73,81029,1845.81,1474.65,186.07,19.9,-12.46,1.26,-0.57,405.25,5.73,-6.42,-0.63,0.17,-0.5,3.2,37.1666724,-97.7368012,1658
6.58,-21.73,81011,1847.6,1476.45,185.85,19.9,-12.62,0.23,0.61,405.86,5.36,-4.1,-0.63,0.16,-0.52,3.18,37.1666724,-97.7368012,1658
6.59,-21.73,80988,1849.9,1478.74,185.63,19.9,-12.58,0.53,0.41,404.52,4.81,-4.95,-0.63,0.15,-0.54,3.17,37.1666724,-97.7368012,1658
6.6,-21.73,80957,1852.99,1481.84,185.41,19.9,-12.44,0.27,-1.46,403.85,4.75,-4.46,-0.63,0.14,-0.54,3.16,37.1666724,-97.7368012,1658
6.61,-21.73,80957,1852.99,1481.84,185.2,19.9,-12.35,0.9,-0.98,404.16,5.36,-4.04,-0.63,0.13,-0.55,3.15,37.1666724,-97.7368012,1658
6.62,-21.73,80964,1852.29,1481.14,184.98,20,-12.3,1.15,0.23,404.83,5.73,-3,-0.63,0.1,-0.57,3.14,37.1666724,-97.7368012,1658
6.63,-21.73,80935,1855.19,1484.03,184.76,19.9,-12.28,0.91,1.23,405.13,5.42,-1.66,-0.63,0.09,-0.57,3.12,37.1666724,-97.7368012,1658
6.64,-21.73,80935,1855.19,1484.03,184.55,19.9,-12.41,0.89,1.49,404.52,4.14,-1.29,-0.63,0.09,-0.57,3.11,37.1666724,-97.7368012,1658
6.65,-21.73,80924,1856.29,1485.13,184.33,19.9,-12.28,0.34,1.15,403.61,2.37,-0.92,-0.63,0.06,-0.58,3.11,37.1666724,-97.7368012,1658
6.66,-21.73,80908,1857.88,1486.73,184.11,19.9,-12.2,0.2,0.61,402.81,1.27,-0.68,-0.62,0.05,-0.59,3.11,37.1666724,-97.7368012,1658
6.67,-21.2,80887,1859.98,1488.83,183.9,19.9,-12.32,0.05,2.3,402.87,-0.31,-1.23,-0.63,0.04,-0.6,3.13,37.1666724,-97.7368012,1658
6.68,-21.73,80879,1860.78,1489.63,183.68,19.9,-12.05,-0.52,1.13,401.78,-1.41,-1.59,-0.63,0.03,-0.6,3.14,37.1666724,-97.7368012,1658
6.69,-21.2,80883,1860.38,1489.23,183.47,19.9,-12.2,-0.39,-0.35,400.43,-2.39,-3.79,-0.63,0.01,-0.6,3.19,37.1666724,-97.7368012,1658
6.7,-21.73,80841,1864.58,1493.42,183.25,19.9,-12.26,-1.07,0.65,399.94,-3.06,-4.83,-0.63,0,-0.6,3.24,37.1666724,-97.7368012,1658
6.71,-21.73,80835,1865.18,1494.02,183.04,19.9,-12.2,-0.22,0.35,398.97,-3.24,-5.99,-0.63,-0.02,-0.6,3.3,37.1666724,-97.7368012,1658
6.72,-21.73,80835,1865.18,1494.02,182.82,19.9,-12.13,-0.72,-0.2,397.87,-3,-6.78,-0.63,-0.04,-0.61,3.36,37.1666724,-97.7368012,1658
6.73,-21.73,80824,1866.28,1495.12,182.6,19.9,-11.87,-0.94,-1.15,397.81,-2.27,-8.06,-0.63,-0.06,-0.6,3.44,37.1666724,-97.7368012,1658
6.74,-21.73,80779,1870.78,1499.62,182.39,19.9,-12.12,-0.52,-0.26,397.62,-1.41,-10.57,-0.63,-0.08,-0.6,3.54,37.1666724,-97.7368012,1658
6.74,-21.73,80779,1870.78,1499.62,182.39,19.9,-12.12,-0.52,-0.26,397.62,-1.41,-10.57,-0.63,-0.08,-0.6,3.54,37.1666724,-97.7368012,1658
6.75,-21.2,80779,1870.78,1499.62,182.17,19.9,-11.94,-0.56,-0.14,396.77,-1.35,-8.92,-0.63,-0.09,-0.59,3.63,37.1666724,-97.7368012,1658
6.76,-21.2,80726,1876.08,1504.92,181.96,19.9,-11.72,-0.59,-0.57,396.4,-0.56,-10.63,-0.63,-0.12,-0.6,3.73,37.1666724,-97.7368012,1658
6.77,-21.2,80628,1885.89,1514.74,181.75,19.9,-11.88,-0.69,-0.48,396.59,-0.44,-11.24,-0.63,-0.13,-0.59,3.83,37.1666724,-97.7368012,1658
6.78,-21.2,80569,1891.8,1520.65,181.54,19.9,-11.77,-0.68,-0.28,395.37,0.05,-12.7,-0.63,-0.14,-0.59,3.95,37.1666724,-97.7368012,1658
6.79,-21.2,80535,1895.21,1524.05,181.33,19.9,-11.66,0,-1.93,393.29,1.76,-11.48,-0.63,-0.15,-0.57,4.06,37.1666724,-97.7368012,1658
6.8,-20.67,80507,1898.02,1526.86,181.11,19.9,-11.84,3.69,-2.69,395,4.63,-8.43,-0.63,-0.17,-0.56,4.16,37.1666724,-97.7368012,1658
6.81,-21.2,80473,1901.43,1530.27,180.9,19.9,-11.73,1.88,0.5,394.39,6.46,-5.99,-0.63,-0.18,-0.55,4.24,37.1666724,-97.7368012,1658
6.82,-21.2,80461,1902.63,1531.48,180.69,20,-11.95,-0.41,0.37,393.47,6.09,-4.95,-0.63,-0.19,-0.55,4.32,37.1666724,-97.7368012,1658
6.83,-21.2,80461,1902.63,1531.48,180.48,20,-11.65,-0.39,0.27,393.05,4.45,-4.71,-0.63,-0.2,-0.53,4.38,37.1666724,-97.7368012,1658
6.84,-21.2,80429,1905.84,1534.69,180.27,19.9,-11.57,1.51,-0.53,392.8,4.02,-5.32,-0.63,-0.23,-0.53,4.45,37.1666724,-97.7368012,1658
6.85,-21.2,80413,1907.45,1536.29,180.06,19.9,-11.58,1.34,-0.02,392.68,4.14,-3.61,-0.63,-0.23,-0.51,4.5,37.1666724,-97.7368012,1658
6.86,-20.67,80413,1907.45,1536.29,179.85,19.9,-11.58,0.27,-0.19,392.01,3.77,-2.57,-0.63,-0.23,-0.5,4.55,37.1666724,-97.7368012,1658
6.87,-21.2,80376,1911.16,1540.01,179.64,19.9,-11.59,-0.01,-0.11,391.83,3.1,-2.39,-0.63,-0.25,-0.49,4.59,37.1666724,-97.7368012,1658
6.88,-21.2,80330,1915.78,1544.63,179.43,19.9,-11.6,0.3,0.42,391.28,2.55,-2.33,-0.63,-0.26,-0.48,4.62,37.1666724,-97.7368012,1658
6.89,-20.67,80330,1915.78,1544.63,179.22,19.9,-11.46,0.21,-0.04,390.61,1.82,-2.08,-0.63,-0.25,-0.47,4.65,37.1666724,-97.7368012,1658
6.9,-20.67,80318,1916.99,1545.83,179.01,19.9,-11.57,-0.22,-0.11,389.87,1.03,-2.27,-0.63,-0.27,-0.44,4.67,37.1666724,-97.7368012,1658
6.91,-20.67,80276,1921.21,1550.05,178.81,19.9,-11.39,-0.17,-0.48,389.2,0.91,-2.02,-0.63,-0.27,-0.44,4.68,37.1666724,-97.7368012,1658
6.92,-20.67,80262,1922.62,1551.46,178.6,19.9,-11.52,-0.1,-0.4,389.38,1.15,-2.27,-0.63,-0.27,-0.41,4.7,37.1666724,-97.7368012,1658
6.93,-20.67,80238,1925.03,1553.87,178.39,19.9,-11.56,-0.12,-0.15,389.38,1.09,-3.06,-0.63,-0.27,-0.4,4.71,37.1666724,-97.7368012,1658
6.94,-20.67,80238,1925.03,1553.87,178.19,19.9,-11.32,0.33,-0.93,388.41,0.78,-3.18,-0.63,-0.27,-0.39,4.72,37.1666724,-97.7368012,1658
6.95,-21.2,80239,1924.93,1553.77,177.98,19.9,-11.35,0.2,-0.97,387.92,1.33,-3.79,-0.63,-0.28,-0.37,4.74,37.1666724,-97.7368012,1658
6.96,-21.2,80186,1930.26,1559.1,177.77,19.9,-11.56,0,-2.08,387.8,2.07,-2.88,-0.63,-0.28,-0.37,4.76,37.1666724,-97.7368012,1658
6.97,-20.67,80186,1930.26,1559.1,177.56,19.9,-11.24,0.14,-1.38,387.19,3.41,-2.63,-0.63,-0.26,-0.34,4.79,37.1666724,-97.7368012,1658
6.98,-20.67,80170,1931.87,1560.71,177.35,19.9,-11.15,0.11,-0.79,386.88,4.32,-3.91,-0.63,-0.27,-0.33,4.83,37.1666724,-97.7368012,1658
6.99,-20.67,80134,1935.49,1564.34,177.15,19.9,-11.11,-0.21,-1.23,386.39,5.24,-3.85,-0.63,-0.26,-0.31,4.87,37.1666724,-97.7368012,1658
7,-20.67,80134,1935.49,1564.34,176.94,19.9,-11.21,0.03,-0.95,386.58,6.4,-4.16,-0.63,-0.25,-0.3,4.93,37.1666724,-97.7368012,1658
7.01,-20.14,80115,1937.4,1566.25,176.74,19.9,-11.07,0.19,-0.84,386.58,7.25,-3.55,-0.63,-0.25,-0.29,4.98,37.1666724,-97.7368012,1658
7.02,-20.67,80084,1940.53,1569.37,176.53,19.9,-10.89,-0.17,-0.23,386.27,7.5,-3.18,-0.63,-0.24,-0.27,5.04,37.1666724,-97.7368012,1658
7.03,-20.14,80061,1942.84,1571.69,176.33,19.9,-11.18,0.55,-1.5,385.91,8.05,-2.27,-0.63,-0.23,-0.26,5.11,37.1666724,-97.7368012,1658
7.04,-20.14,80048,1944.15,1573,176.13,19.9,-10.9,-0.26,-0.39,385.78,8.6,-2.08,-0.63,-0.22,-0.24,5.18,37.1666724,-97.7368012,1658
7.05,-20.14,80048,1944.15,1573,175.92,19.9,-11.03,0.33,-0.13,385.54,8.17,-2.08,-0.63,-0.21,-0.24,5.24,37.1666724,-97.7368012,1658
7.06,-20.67,80046,1944.35,1573.2,175.72,19.9,-11.01,0.36,0.45,384.99,7.25,-2.63,-0.63,-0.2,-0.24,5.28,37.1666724,-97.7368012,1658
7.06,-20.67,80046,1944.35,1573.2,175.72,19.9,-11.01,0.36,0.45,384.99,7.25,-2.63,-0.63,-0.2,-0.24,5.28,37.1666724,-97.7368012,1658
7.07,-20.67,79998,1949.19,1578.04,175.52,19.9,-10.99,0.26,-0.28,384.2,6.64,-1.05,-0.63,-0.19,-0.23,5.33,37.1666724,-97.7368012,1658
7.08,-20.14,79998,1949.19,1578.04,175.31,19.9,-10.87,-0.08,0.47,383.65,5.67,-1.59,-0.63,-0.17,-0.22,5.36,37.1666724,-97.7368012,1658
7.09,-20.14,80004,1948.59,1577.43,175.11,19.9,-10.82,-0.33,0.4,383.28,4.63,-2.57,-0.63,-0.16,-0.21,5.38,37.1666724,-97.7368012,1658
7.1,-20.14,79960,1953.02,1581.87,174.91,19.9,-10.88,0.22,0.42,383.04,3.77,-1.9,-0.63,-0.15,-0.21,5.39,37.1666724,-97.7368012,1658
7.11,-20.67,79927,1956.35,1585.2,174.71,19.9,-11.05,-0.08,-0.15,382.24,2.86,-2.33,-0.63,-0.13,-0.2,5.39,37.1666724,-97.7368012,1658
7.12,-20.14,79918,1957.26,1586.1,174.51,19.9,-11.03,-0.58,-0.21,381.88,2.07,-2.94,-0.63,-0.11,-0.19,5.38,37.1666724,-97.7368012,1658
7.13,-20.14,79912,1957.86,1586.71,174.3,19.9,-10.88,-0.26,0.34,381.51,1.33,-2.63,-0.63,-0.1,-0.18,5.36,37.1666724,-97.7368012,1658
7.14,-20.14,79866,1962.5,1591.35,174.1,19.9,-10.68,-0.13,-0.03,380.9,0.91,-3.67,-0.63,-0.08,-0.18,5.34,37.1666724,-97.7368012,1658
7.15,-20.14,79868,1962.3,1591.15,173.9,19.9,-10.79,0.21,0.15,380.23,0.78,-3.61,-0.63,-0.07,-0.18,5.31,37.1666724,-97.7368012,1658
7.16,-20.14,79868,1962.3,1591.15,173.7,19.9,-10.83,-0.53,-0.44,379.74,0.78,-3.79,-0.63,-0.05,-0.18,5.28,37.1666724,-97.7368012,1658
7.17,-20.14,79849,1964.22,1593.07,173.5,19.9,-10.64,-0.02,-0.78,379.62,0.97,-4.83,-0.63,-0.04,-0.18,5.23,37.1666724,-97.7368012,1658
7.18,-20.14,79820,1967.15,1596,173.3,19.9,-10.77,0.19,-0.42,379.31,1.09,-4.46,-0.63,-0.03,-0.18,5.19,37.1666724,-97.7368012,1658
7.19,-19.61,79820,1967.15,1596,173.1,19.9,-10.64,0.09,-0.81,379.25,1.52,-5.01,-0.63,0,-0.18,5.15,37.1666724,-97.7368012,1658
7.2,-20.14,79790,1970.18,1599.03,172.9,19.9,-10.75,0.17,-0.79,379.19,1.88,-4.95,-0.63,0,-0.18,5.1,37.1666724,-97.7368012,1658
